INFO 2026-01-21 02:01:36,170 autoreload 15784 19712 Watching for file changes with StatReloader
INFO 2026-07-06 17:11:25,828 basehttp 14344 13836 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 17:11:25,853 basehttp 14344 30520 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 17:11:25,859 basehttp 14344 9748 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 17:11:26,116 basehttp 14344 9748 "GET /media/beads/5-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 17:11:26,118 basehttp 14344 13836 "GET /media/beads/14-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 17:11:26,118 basehttp 14344 30520 "GET /media/beads/2-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 17:11:26,121 basehttp 14344 10868 "GET /media/beads/1-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 17:11:26,122 basehttp 14344 33912 "GET /media/beads/3-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 17:11:26,123 basehttp 14344 25160 "GET /media/beads/4-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 17:11:26,132 basehttp 14344 30520 "GET /media/charms/thumbnails/31-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 17:12:09,767 basehttp 14344 6168 "GET /media/beads/textures/3-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 17:12:42,689 basehttp 14344 6168 "GET /media/beads/textures/1-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 17:12:54,548 basehttp 14344 6168 "GET /media/charms/31-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 17:13:43,299 basehttp 14344 30520 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 17:13:43,326 basehttp 14344 30520 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 17:13:44,988 basehttp 14344 30520 "GET /api/v1/products/?search=&min_price=&max_price=&ordering=-created_at HTTP/1.1" 200 1825
INFO 2026-07-06 17:13:45,021 basehttp 14344 30520 "GET /api/v1/products/?search=&min_price=&max_price=&ordering=-created_at HTTP/1.1" 200 1825
INFO 2026-07-06 17:13:50,704 basehttp 14344 30520 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 17:13:50,731 basehttp 14344 30520 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 17:14:16,674 basehttp 14344 30520 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 17:14:16,699 basehttp 14344 30520 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 18:08:38,089 autoreload 7172 5200 Watching for file changes with StatReloader
INFO 2026-07-06 18:08:58,205 views 7172 30308 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 18:08:58,219 views 7172 30308 No guest cart found to merge
INFO 2026-07-06 18:08:58,307 basehttp 7172 30308 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 18:08:58,327 views 7172 30308 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 18:08:58,330 views 7172 30308 No guest cart found to merge
INFO 2026-07-06 18:08:58,344 basehttp 7172 30308 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 18:08:59,149 basehttp 7172 25844 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 18:08:59,182 basehttp 7172 25844 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 18:09:15,640 basehttp 7172 25844 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 18:09:15,660 basehttp 7172 27780 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 18:09:15,685 basehttp 7172 30308 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 18:09:15,698 basehttp 7172 25844 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 18:09:15,704 basehttp 7172 27780 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 18:09:15,712 basehttp 7172 30308 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 18:09:15,961 basehttp 7172 30308 "GET /media/beads/5-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 18:09:15,962 basehttp 7172 27780 "GET /media/beads/2-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 18:09:15,963 basehttp 7172 25844 "GET /media/beads/14-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 18:09:15,968 basehttp 7172 17780 "GET /media/beads/3-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 18:09:15,967 basehttp 7172 1404 "GET /media/beads/4-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 18:09:15,965 basehttp 7172 13672 "GET /media/beads/1-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 18:09:15,974 basehttp 7172 25844 "GET /media/charms/thumbnails/31-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 18:09:27,844 basehttp 7172 21604 "GET /media/beads/textures/2-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 18:09:36,430 basehttp 7172 21604 "GET /media/beads/textures/3-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 18:09:40,850 basehttp 7172 21604 "GET /media/beads/textures/4-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 18:09:43,423 basehttp 7172 21604 "GET /media/beads/textures/1-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 18:11:02,536 basehttp 7172 25844 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 18:11:02,542 basehttp 7172 1404 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 18:11:02,549 basehttp 7172 27780 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 18:11:02,549 basehttp 7172 30308 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 18:11:02,563 basehttp 7172 13672 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 18:11:02,565 basehttp 7172 17780 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 18:11:08,682 basehttp 7172 17780 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 18:11:08,689 basehttp 7172 27780 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 18:11:08,694 basehttp 7172 30308 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 18:11:08,701 basehttp 7172 13672 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 18:11:08,701 basehttp 7172 1404 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 18:11:08,704 basehttp 7172 25844 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 18:11:30,483 basehttp 7172 21604 "GET /media/charms/31-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 18:13:14,089 basehttp 7172 1404 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 18:13:14,095 basehttp 7172 30308 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 18:13:14,096 views 7172 25844 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 18:13:14,106 views 7172 25844 No guest cart found to merge
INFO 2026-07-06 18:13:14,109 basehttp 7172 27780 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 18:13:14,111 basehttp 7172 17780 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 18:13:14,118 basehttp 7172 13672 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 18:13:14,121 basehttp 7172 25844 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 18:13:14,123 basehttp 7172 1404 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 18:13:14,133 views 7172 1404 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 18:13:14,135 views 7172 1404 No guest cart found to merge
INFO 2026-07-06 18:13:14,138 basehttp 7172 1404 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 18:14:12,770 basehttp 7172 25844 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 18:14:12,777 basehttp 7172 17780 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 18:14:12,779 basehttp 7172 30308 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 18:14:12,780 views 7172 1404 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 18:14:12,783 basehttp 7172 27780 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 18:14:12,784 views 7172 1404 No guest cart found to merge
INFO 2026-07-06 18:14:12,795 basehttp 7172 13672 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 18:14:12,797 basehttp 7172 25844 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 18:14:12,800 basehttp 7172 1404 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 18:14:12,807 views 7172 1404 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 18:14:12,808 views 7172 1404 No guest cart found to merge
INFO 2026-07-06 18:14:12,812 basehttp 7172 1404 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 18:16:40,567 basehttp 7172 13672 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 18:16:40,574 basehttp 7172 30308 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 18:16:40,574 basehttp 7172 27780 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 18:16:40,577 views 7172 1404 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 18:16:40,589 basehttp 7172 17780 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 18:16:40,590 views 7172 1404 No guest cart found to merge
INFO 2026-07-06 18:16:40,592 basehttp 7172 25844 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 18:16:40,597 basehttp 7172 1404 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 18:16:40,598 basehttp 7172 13672 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 18:16:40,605 views 7172 1404 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 18:16:40,607 views 7172 1404 No guest cart found to merge
INFO 2026-07-06 18:16:40,612 basehttp 7172 1404 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 18:17:47,149 basehttp 7172 1404 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 18:17:47,163 basehttp 7172 25844 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 18:17:47,181 basehttp 7172 17780 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 18:17:47,182 basehttp 7172 13672 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 18:17:47,183 basehttp 7172 30308 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 18:17:47,183 basehttp 7172 27780 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 18:18:52,891 basehttp 7172 27780 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 18:18:52,899 basehttp 7172 13672 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 18:18:52,905 basehttp 7172 17780 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 18:18:52,905 basehttp 7172 25844 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 18:18:52,908 basehttp 7172 1404 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 18:18:52,918 basehttp 7172 30308 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 18:19:13,308 basehttp 7172 30308 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 18:19:13,319 basehttp 7172 17780 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 18:19:13,324 basehttp 7172 25844 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 18:19:13,325 basehttp 7172 13672 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 18:19:13,335 basehttp 7172 27780 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 18:19:13,335 basehttp 7172 1404 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 18:25:13,036 autoreload 8240 14108 Watching for file changes with StatReloader
WARNING 2026-07-06 18:25:32,243 log 8240 23756 Not Found: /
WARNING 2026-07-06 18:25:32,244 basehttp 8240 23756 "GET / HTTP/1.1" 404 3378
WARNING 2026-07-06 18:25:32,377 log 8240 23756 Not Found: /favicon.ico
WARNING 2026-07-06 18:25:32,377 basehttp 8240 23756 "GET /favicon.ico HTTP/1.1" 404 3429
INFO 2026-07-06 18:25:57,713 views 8240 5564 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 18:25:57,713 views 8240 5564 No guest cart found to merge
INFO 2026-07-06 18:25:57,723 basehttp 8240 24064 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 18:25:57,723 basehttp 8240 5564 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 18:25:57,736 basehttp 8240 24064 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 18:25:57,737 views 8240 5564 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 18:25:57,738 views 8240 5564 No guest cart found to merge
INFO 2026-07-06 18:25:57,742 basehttp 8240 5564 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 18:26:28,344 basehttp 8240 5564 "GET /api/v1/products/?search=&min_price=&max_price=&ordering=-created_at HTTP/1.1" 200 1825
INFO 2026-07-06 18:26:28,361 basehttp 8240 5564 "GET /api/v1/products/?search=&min_price=&max_price=&ordering=-created_at HTTP/1.1" 200 1825
INFO 2026-07-06 18:26:54,182 basehttp 8240 5564 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 18:26:54,193 basehttp 8240 5564 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 18:27:28,939 basehttp 8240 5564 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 18:27:28,945 basehttp 8240 24064 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 18:27:28,949 basehttp 8240 5564 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 18:27:28,957 basehttp 8240 24064 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 18:27:28,960 basehttp 8240 5564 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 18:27:28,965 basehttp 8240 24064 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 18:27:59,687 basehttp 8240 24064 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 18:27:59,695 basehttp 8240 24064 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 18:28:01,645 basehttp 8240 24064 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 18:28:01,652 basehttp 8240 29964 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 18:28:01,653 basehttp 8240 8168 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 18:28:01,655 basehttp 8240 32388 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 18:28:01,662 basehttp 8240 5564 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 18:28:01,663 basehttp 8240 9108 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 18:34:00,710 basehttp 8240 19760 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 18:34:00,710 basehttp 8240 3260 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 18:34:00,724 basehttp 8240 13020 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 18:34:00,725 basehttp 8240 18048 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 18:34:00,728 basehttp 8240 1692 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 18:34:00,730 basehttp 8240 1624 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 18:34:00,812 basehttp 8240 13020 "GET /media/charms/thumbnails/31-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 18:34:42,801 basehttp 8240 1624 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 18:34:42,801 views 8240 13020 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 18:34:42,802 views 8240 13020 No guest cart found to merge
INFO 2026-07-06 18:34:42,810 basehttp 8240 1692 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 18:34:42,811 basehttp 8240 13020 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 18:34:42,816 views 8240 13020 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 18:34:42,817 views 8240 13020 No guest cart found to merge
INFO 2026-07-06 18:34:42,821 basehttp 8240 13020 "GET /api/v1/cart/ HTTP/1.1" 200 138
WARNING 2026-07-06 18:34:47,604 log 8240 13020 Not Found: /
WARNING 2026-07-06 18:34:47,605 basehttp 8240 13020 "GET / HTTP/1.1" 404 3378
WARNING 2026-07-06 18:34:47,677 log 8240 13020 Not Found: /favicon.ico
WARNING 2026-07-06 18:34:47,677 basehttp 8240 13020 "GET /favicon.ico HTTP/1.1" 404 3429
INFO 2026-07-06 18:36:23,352 basehttp 8240 1692 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 18:36:23,353 views 8240 13020 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 18:36:23,356 views 8240 13020 No guest cart found to merge
INFO 2026-07-06 18:36:23,363 basehttp 8240 1692 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 18:36:23,364 basehttp 8240 13020 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 18:36:23,368 views 8240 13020 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 18:36:23,369 views 8240 13020 No guest cart found to merge
INFO 2026-07-06 18:36:23,373 basehttp 8240 13020 "GET /api/v1/cart/ HTTP/1.1" 200 138
WARNING 2026-07-06 18:36:27,712 log 8240 13020 Not Found: /
WARNING 2026-07-06 18:36:27,712 basehttp 8240 13020 "GET / HTTP/1.1" 404 3378
INFO 2026-07-06 18:36:34,525 basehttp 8240 13020 "GET /admin/ HTTP/1.1" 200 19826
INFO 2026-07-06 18:36:34,557 basehttp 8240 13020 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2026-07-06 18:36:34,558 basehttp 8240 19760 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2026-07-06 18:36:34,568 basehttp 8240 1692 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2026-07-06 18:36:34,568 basehttp 8240 1624 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2026-07-06 18:36:34,573 basehttp 8240 3260 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2026-07-06 18:36:34,573 basehttp 8240 19760 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2026-07-06 18:36:34,573 basehttp 8240 18048 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2026-07-06 18:36:34,581 basehttp 8240 18048 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2026-07-06 18:36:34,583 basehttp 8240 19760 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2026-07-06 18:36:41,382 basehttp 8240 19760 "GET /admin/accessories/charm/ HTTP/1.1" 200 21756
INFO 2026-07-06 18:36:41,405 basehttp 8240 1692 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2026-07-06 18:36:41,405 basehttp 8240 3260 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2026-07-06 18:36:41,405 basehttp 8240 1624 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2026-07-06 18:36:41,406 basehttp 8240 19760 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2026-07-06 18:36:41,408 basehttp 8240 13020 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2026-07-06 18:36:41,412 basehttp 8240 3260 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2026-07-06 18:36:41,412 basehttp 8240 1692 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2026-07-06 18:36:41,413 basehttp 8240 1624 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2026-07-06 18:36:41,415 basehttp 8240 19760 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2026-07-06 18:36:41,416 basehttp 8240 13020 "GET /static/admin/img/search.svg HTTP/1.1" 304 0
INFO 2026-07-06 18:36:41,418 basehttp 8240 1624 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2026-07-06 18:36:41,421 basehttp 8240 18048 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2026-07-06 18:36:41,424 basehttp 8240 18048 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2026-07-06 18:36:41,436 basehttp 8240 18048 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2026-07-06 18:36:41,437 basehttp 8240 1624 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
INFO 2026-07-06 18:36:54,599 basehttp 8240 1624 "GET /admin/accessories/charm/1/change/ HTTP/1.1" 200 29540
INFO 2026-07-06 18:36:54,625 basehttp 8240 1624 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2026-07-06 18:36:54,631 basehttp 8240 18048 "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2026-07-06 18:36:54,631 basehttp 8240 19760 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 304 0
INFO 2026-07-06 18:36:54,636 basehttp 8240 19760 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2026-07-06 18:36:54,637 basehttp 8240 13020 "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 304 0
INFO 2026-07-06 18:36:54,638 basehttp 8240 18048 "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
INFO 2026-07-06 18:36:54,648 basehttp 8240 18048 "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2026-07-06 18:39:02,871 basehttp 8240 18048 "POST /admin/accessories/charm/1/change/ HTTP/1.1" 200 29726
